Brand,Model,Year,Kilometres_Driven,Fuel_Type,Transmission,Owner_Count,Engine_CC,Mileage_kmpl,Selling_Price
Maruti,Ertiga,2019,14000.0,Diesel,Manual,1,1248.0,25.47,1200000.0
Honda,Civic,2009,70000.0,Petrol,Manual,1,1799.0,13.5,240000.0
Mahindra,KUV,2016,55000.0,Diesel,Manual,2,1198.0,25.32,450000.0
Maruti,Wagon,2006,150000.0,Petrol,Manual,4,998.0,18.9,80000.0
Mahindra,Bolero,2013,160000.0,Diesel,Manual,1,2523.0,15.96,500000.0
Chevrolet,Sail,2013,50000.0,Diesel,Manual,1,1248.0,22.1,295000.0
Tata,Indigo,2008,120000.0,Diesel,Manual,3,1396.0,19.09,100000.0
Hyundai,Verna,2013,76460.0,Diesel,Manual,1,1582.0,22.32,700000.0
Ford,Figo,2011,125000.0,Diesel,Manual,2,1399.0,20.0,180000.0
Mahindra,Verito,2012,110000.0,Diesel,Manual,2,1461.0,20.8,225000.0
Hyundai,EON,2017,25000.0,Petrol,Manual,1,814.0,21.1,310000.0
Honda,City,2015,30000.0,Diesel,Manual,1,1498.0,26.0,625000.0
Hyundai,i10,2013,70000.0,LPG,Manual,2,1086.0,19.2,275000.0
Hyundai,i10,2013,110000.0,Petrol,Manual,2,1086.0,19.81,245000.0
Maruti,Zen,2010,200000.0,Petrol,Manual,1,998.0,19.0,160000.0
Hyundai,EON,2014,80000.0,Petrol,Manual,1,814.0,21.1,250000.0
Honda,Amaze,2014,76000.0,Diesel,Manual,1,1498.0,25.8,450000.0
Tata,Indica,2007,150000.0,Diesel,Manual,2,1396.0,17.2,85000.0
Toyota,Innova,2018,35000.0,Diesel,Manual,1,2393.0,13.68,1938000.0
Hyundai,i20,2016,40000.0,Petrol,Manual,1,1197.0,18.6,550000.0
Ford,EcoSport,2015,110000.0,Diesel,Manual,1,1498.0,22.77,551000.0
Hyundai,Xcent,2019,60000.0,Petrol,Manual,1,1197.0,20.14,500000.0
Honda,Amaze,2018,15000.0,Petrol,Manual,1,1198.0,17.8,585000.0
Hyundai,Accent,2013,120000.0,Petrol,Manual,1,1495.0,16.36,172000.0
Hyundai,Verna,2012,100000.0,Diesel,Manual,2,1582.0,22.32,360000.0
Tata,Tiago,2017,24000.0,Diesel,Manual,2,1047.0,27.28,350000.0
Ford,EcoSport,2018,53000.0,Diesel,Manual,1,1498.0,23.0,700000.0
Maruti,Alto,2011,40000.0,Petrol,Manual,3,796.0,19.7,148000.0
Maruti,Eeco,2016,47370.0,CNG,Manual,1,1196.0,21.94,330000.0
Skoda,Octavia,2007,120000.0,Diesel,Manual,2,1896.0,18.7,110000.0
Maruti,Swift,2015,100000.0,Diesel,Manual,1,1248.0,25.2,450000.0
Chevrolet,Captiva,2009,80000.0,Diesel,Manual,2,1991.0,11.5,260000.0
Hyundai,i10,2011,91000.0,Petrol,Manual,2,1197.0,20.36,200000.0
Maruti,Alto,2019,20000.0,CNG,Manual,1,998.0,32.26,430000.0
Mahindra,Scorpio,2013,80000.0,Diesel,Manual,2,2179.0,12.05,550000.0
Maruti,Ritz,2013,80000.0,Diesel,Manual,1,1248.0,23.2,245000.0
Maruti,Eeco,2016,80000.0,CNG,Manual,1,1196.0,21.94,320000.0
Hyundai,Accent,2008,110000.0,CNG,Manual,3,1495.0,13.2,120000.0
Hyundai,Elantra,2013,120000.0,Diesel,Manual,1,1582.0,22.7,615000.0
Skoda,Superb,2013,90000.0,Diesel,Automatic,1,1968.0,17.2,600000.0
Volkswagen,Passat,2010,120000.0,Petrol,Manual,2,1798.0,14.3,300000.0
Ford,Figo,2016,45217.0,Diesel,Manual,1,1498.0,25.83,400000.0
Hyundai,Creta,2017,60000.0,Diesel,Automatic,2,1582.0,17.01,1000000.0
Hyundai,Sonata,2012,70000.0,Petrol,Manual,2,2359.0,13.44,525000.0
Fiat,Grande,2013,133000.0,Diesel,Manual,1,1248.0,20.3,300000.0
Fiat,Grande,2011,117000.0,Diesel,Manual,2,1248.0,20.3,220000.0
Mahindra,XUV500,2015,173000.0,Diesel,Manual,1,2179.0,16.0,850000.0
Honda,City,2011,35000.0,Petrol,Manual,1,1497.0,17.0,500000.0
Hyundai,Accent,2003,70000.0,Petrol,Manual,2,1495.0,13.2,59000.0
Maruti,Alto,2011,60000.0,Petrol,Manual,3,796.0,19.7,130000.0
Volkswagen,Polo,2016,120000.0,Petrol,Manual,2,1199.0,16.2,375000.0
Ford,Fiesta,2009,163000.0,Diesel,Manual,1,1497.0,20.0,180000.0
Volkswagen,Polo,2011,222300.0,Diesel,Manual,1,1199.0,22.07,220000.0
Toyota,Innova,2013,100000.0,Diesel,Manual,2,2494.0,12.99,625000.0
Maruti,Ritz,2013,120000.0,Diesel,Manual,1,1248.0,23.2,295000.0
Maruti,Swift,2011,160000.0,Diesel,Manual,1,1197.0,21.21,350000.0
Tata,Sumo,2010,90000.0,Diesel,Manual,1,1948.0,14.0,235000.0
Hyundai,Sonata,2012,330000.0,Petrol,Manual,2,2359.0,13.44,500000.0
Maruti,Swift,2017,20000.0,Petrol,Manual,1,1197.0,22.0,509999.0
Maruti,Alto,2020,16000.0,CNG,Manual,1,796.0,33.0,370000.0
Hyundai,Grand,2016,30000.0,Petrol,Manual,2,1197.0,18.9,370000.0
Maruti,Swift,2009,50000.0,Petrol,Manual,1,1197.0,21.21,180000.0
Mahindra,Quanto,2012,210000.0,Diesel,Manual,1,1493.0,17.21,300000.0
Hyundai,i10,2015,20000.0,Petrol,Manual,1,1086.0,19.81,350000.0
Renault,KWID,2018,20000.0,Petrol,Manual,1,999.0,23.01,395000.0
Toyota,Innova,2015,100000.0,Diesel,Manual,1,2494.0,12.99,850000.0
Toyota,Innova,2015,40000.0,Diesel,Manual,1,2494.0,12.99,1150000.0
Jaguar,XF,2016,35000.0,Diesel,Automatic,1,2993.0,14.74,3500000.0
Volkswagen,Vento,2012,120000.0,Diesel,Manual,2,1598.0,20.54,280000.0
Mahindra,TUV,2018,50000.0,Diesel,Manual,2,1493.0,18.49,775000.0
Hyundai,Verna,2012,100000.0,Diesel,Manual,2,1582.0,22.32,420000.0
Honda,City,2010,91000.0,Petrol,Manual,2,1497.0,17.0,310000.0
Jeep,Compass,2017,50000.0,Diesel,Manual,1,1956.0,17.1,1550000.0
Fiat,Linea,2015,67000.0,Diesel,Manual,1,1248.0,20.4,375000.0
Hyundai,Grand,2015,40000.0,Petrol,Manual,1,1197.0,18.9,500000.0
Maruti,Ritz,2013,100000.0,Diesel,Manual,2,1248.0,23.2,300000.0
Honda,City,2008,120000.0,Petrol,Manual,2,1497.0,17.7,155000.0
Maruti,Swift,2013,185000.0,Diesel,Manual,1,1248.0,23.4,350000.0
Mahindra,XUV500,2016,75000.0,Diesel,Automatic,3,2179.0,16.0,950000.0
Hyundai,Grand,2015,80000.0,Diesel,Manual,3,1120.0,24.0,350000.0
Isuzu,D-Max,2019,30000.0,Diesel,Automatic,1,1999.0,12.4,1900000.0
Tata,Nexon,2020,5000.0,Petrol,Manual,1,1198.0,17.0,537000.0
Volkswagen,Polo,2019,10000.0,Petrol,Manual,1,999.0,18.78,585000.0
Hyundai,Santro,2002,60000.0,Petrol,Manual,1,1197.0,19.81,56000.0
Maruti,Ertiga,2012,140000.0,Diesel,Manual,1,1248.0,20.77,350000.0
Hyundai,Elite,2019,19000.0,Petrol,Manual,1,1197.0,18.6,700000.0
Maruti,Ertiga,2017,44600.0,Diesel,Manual,1,1248.0,24.52,849000.0
Volkswagen,Polo,2014,28080.0,Petrol,Automatic,1,1197.0,0.0,574000.0
Hyundai,i20,2014,28800.0,Petrol,Manual,1,1197.0,18.6,484999.0
Renault,KWID,2018,21900.0,Petrol,Manual,1,799.0,20.71,360000.0
Volkswagen,Polo,2014,28100.0,Petrol,Automatic,1,1197.0,0.0,575000.0
Honda,City,2014,110000.0,Diesel,Manual,2,1498.0,26.0,550000.0
Hyundai,i20,2016,100000.0,Diesel,Manual,1,1396.0,22.54,700000.0
Maruti,Swift,2019,7673.0,Diesel,Automatic,1,1248.0,28.4,825000.0
Maruti,Wagon,2008,100000.0,Petrol,Manual,2,1061.0,18.9,114999.0
Tata,Manza,2009,75000.0,Petrol,Manual,2,1368.0,15.0,150000.0
Maruti,Swift,2018,50000.0,Diesel,Automatic,1,1248.0,28.4,851000.0
Hyundai,Verna,2014,40000.0,Petrol,Manual,1,1396.0,17.43,550000.0
Maruti,Ertiga,2016,40000.0,Diesel,Manual,1,1248.0,24.52,890000.0
Hyundai,i20,2012,100000.0,Petrol,Manual,2,1197.0,18.5,265000.0
Mahindra,Scorpio,2014,110000.0,Diesel,Manual,1,1997.0,15.4,900000.0
Chevrolet,Beat,2013,96272.0,Diesel,Manual,1,936.0,25.44,210000.0
BMW,3,2015,74000.0,Diesel,Automatic,1,1995.0,18.88,1650000.0
Toyota,Innova,2011,168000.0,Diesel,Manual,2,2494.0,12.8,750000.0
Ford,Aspire,2019,7000.0,Petrol,Manual,1,1194.0,19.4,675000.0
Hyundai,i20,2017,60000.0,Diesel,Manual,1,1396.0,21.19,715000.0
Tata,Indigo,2013,60000.0,Diesel,Manual,2,1396.0,25.0,227999.0
Maruti,Wagon,2015,22500.0,Petrol,Manual,1,998.0,20.51,400000.0
Maruti,Vitara,2020,7400.0,Diesel,Automatic,1,1248.0,24.3,925000.0
Maruti,Swift,2011,70000.0,Petrol,Manual,3,1298.0,17.5,275000.0
Maruti,Wagon,2009,67000.0,Petrol,Manual,1,1061.0,18.9,175000.0
Ford,Fusion,2009,110000.0,Diesel,Manual,3,1399.0,17.7,155000.0
Maruti,SX4,2012,175000.0,Diesel,Manual,2,1248.0,21.5,325000.0
Mahindra,Scorpio,2014,120000.0,Diesel,Manual,1,2179.0,12.05,700000.0
Tata,Indica,2008,120000.0,Diesel,Manual,3,1396.0,17.5,50000.0
Mahindra,Scorpio,2012,370000.0,Diesel,Manual,1,2179.0,12.05,450000.0
Hyundai,Verna,2014,150360.0,Diesel,Manual,1,1582.0,22.32,645000.0
Tata,Tigor,2017,15000.0,Diesel,Manual,1,1047.0,24.7,597000.0
Renault,KWID,2018,30000.0,Petrol,Automatic,2,999.0,24.04,400000.0
Maruti,Swift,2009,150000.0,Diesel,Manual,1,1248.0,17.8,300000.0
Maruti,Swift,2015,100000.0,Diesel,Manual,2,1248.0,25.2,573000.0
Maruti,Alto,2011,70000.0,Petrol,Manual,1,998.0,20.92,180000.0
Tata,Nano,2011,40000.0,Petrol,Manual,1,624.0,26.0,70000.0
Toyota,Innova,2008,154000.0,Diesel,Manual,3,2494.0,12.8,500000.0
Hyundai,Accent,2004,110000.0,Petrol,Manual,2,1599.0,14.4,110000.0
Maruti,Ertiga,2013,120000.0,Diesel,Manual,2,1248.0,20.77,450000.0
Tata,Sumo,2013,145000.0,Diesel,Manual,1,2956.0,15.3,310000.0
Mahindra,KUV,2017,30000.0,Diesel,Manual,1,1198.0,25.32,400000.0
Maruti,Swift,2014,90000.0,Diesel,Manual,2,1248.0,22.9,390000.0
Maruti,Alto,2011,110000.0,Petrol,Manual,4,796.0,19.7,122000.0
Mahindra,Scorpio,2016,70000.0,Diesel,Manual,1,1997.0,15.4,741000.0
Hyundai,i20,2012,40000.0,Diesel,Manual,2,1396.0,23.0,330000.0
Mahindra,Scorpio,2010,166000.0,Diesel,Manual,3,2179.0,12.05,300000.0
Hyundai,i10,2011,100000.0,Petrol,Manual,3,1197.0,20.36,215000.0
Maruti,Wagon,2009,75000.0,Petrol,Manual,3,1061.0,18.9,150000.0
Hyundai,EON,2013,42130.0,Petrol,Manual,1,814.0,21.1,250000.0
Maruti,Ritz,2010,53000.0,Petrol,Manual,2,1197.0,21.1,180000.0
Maruti,Zen,2006,106000.0,Petrol,Manual,2,993.0,17.3,150000.0
Toyota,Corolla,2005,96000.0,Petrol,Manual,2,1794.0,13.4,275000.0
Maruti,Baleno,2019,10000.0,Petrol,Manual,1,1197.0,21.01,556000.0
Maruti,Swift,2016,37000.0,Petrol,Manual,1,1197.0,20.85,550000.0
Mahindra,XUV500,2018,20000.0,Diesel,Automatic,1,2179.0,16.0,1500000.0
Toyota,Etios,2017,35000.0,Petrol,Manual,1,1197.0,17.71,549000.0
Hyundai,i20,2016,50000.0,Petrol,Manual,1,1197.0,18.6,630000.0
Mahindra,Bolero,2020,5000.0,Diesel,Manual,1,2523.0,0.0,679000.0
Maruti,Swift,2011,85000.0,Petrol,Manual,1,1197.0,21.21,320000.0
Hyundai,Creta,2017,47000.0,Diesel,Manual,2,1582.0,19.67,1125000.0
Maruti,Baleno,2017,71000.0,Diesel,Manual,1,1248.0,27.39,680000.0
Honda,City,2017,50000.0,Diesel,Manual,1,1498.0,25.6,1050000.0
Tata,Zest,2015,57000.0,Diesel,Manual,1,1248.0,23.0,450000.0
Maruti,Wagon,2010,43000.0,Petrol,Manual,1,998.0,18.9,210000.0
Maruti,Swift,2014,60000.0,Diesel,Manual,1,1248.0,23.4,470000.0
Maruti,Swift,2014,60000.0,Petrol,Manual,1,1197.0,19.1,470000.0
Hyundai,i20,2015,40000.0,Diesel,Manual,1,1396.0,22.54,550000.0
Maruti,A-Star,2011,60000.0,Petrol,Manual,1,998.0,19.0,204999.0
Honda,City,2015,30000.0,Petrol,Automatic,1,1497.0,18.0,950000.0
Hyundai,i20,2015,160000.0,Diesel,Manual,2,1396.0,22.54,550000.0
Toyota,Innova,2007,147500.0,Diesel,Manual,2,2494.0,12.8,270000.0
Volkswagen,Polo,2013,90000.0,Diesel,Manual,3,1199.0,22.07,280000.0
Maruti,Ciaz,2015,70000.0,Diesel,Manual,2,1248.0,28.09,630000.0
Honda,City,2007,70000.0,Petrol,Manual,1,1497.0,17.7,220000.0
Mahindra,Xylo,2014,120000.0,Diesel,Manual,1,2489.0,14.95,320000.0
Hyundai,EON,2013,75000.0,Petrol,Manual,2,814.0,21.1,225000.0
Honda,City,2010,85000.0,Petrol,Manual,2,1497.0,17.0,380000.0
Maruti,Swift,2012,70000.0,Diesel,Manual,3,1248.0,19.3,380000.0
Volkswagen,Ameo,2017,29000.0,Diesel,Manual,1,1498.0,22.0,600000.0
Ford,Endeavour,2014,40000.0,Diesel,Manual,2,2499.0,13.1,620000.0
Hyundai,Verna,2012,90000.0,Diesel,Automatic,1,1582.0,19.08,500000.0
Mahindra,TUV,2015,40000.0,Diesel,Automatic,1,1493.0,18.49,700000.0
Ford,EcoSport,2015,138000.0,Diesel,Manual,1,1498.0,22.77,550000.0
Maruti,Swift,2016,70000.0,Diesel,Manual,1,1248.0,25.2,600000.0
Volkswagen,Ameo,2019,30000.0,Petrol,Manual,2,999.0,19.44,550000.0
Hyundai,Verna,2013,125000.0,Diesel,Manual,3,1582.0,22.32,475000.0
Honda,City,2015,120000.0,Diesel,Manual,2,1498.0,26.0,615000.0
Maruti,Swift,2013,180000.0,Diesel,Manual,2,1248.0,23.4,385000.0
Tata,Zest,2015,20000.0,Petrol,Manual,1,1193.0,17.57,500000.0
Renault,Duster,2012,80000.0,Diesel,Manual,1,1461.0,19.87,450000.0
Toyota,Innova,2014,110000.0,Diesel,Manual,2,2494.0,12.99,969999.0
Hyundai,Verna,2013,80000.0,Diesel,Manual,2,1582.0,22.32,580000.0
Toyota,Platinum,2017,40000.0,Diesel,Manual,1,1364.0,23.59,550000.0
Honda,WR-V,2018,30000.0,Petrol,Manual,1,1199.0,17.5,780000.0
Ford,Fiesta,2014,80000.0,Diesel,Manual,1,1498.0,25.01,500000.0
Skoda,Laura,2011,140000.0,Diesel,Manual,2,1968.0,20.0,270000.0
Maruti,Alto,2017,25000.0,Petrol,Manual,1,998.0,23.95,335000.0
Maruti,Swift,2017,20000.0,Diesel,Manual,1,1248.0,28.4,755000.0
Hyundai,i20,2016,42323.0,Diesel,Manual,1,1396.0,21.19,651000.0
BMW,X1,2011,42545.0,Diesel,Automatic,1,1998.0,19.62,1075000.0
Maruti,S-Cross,2016,32000.0,Diesel,Manual,1,1248.0,25.1,690000.0
Maruti,Swift,2017,41232.0,Diesel,Manual,1,1248.0,26.59,589000.0
Mahindra,Bolero,2015,40200.0,Diesel,Manual,1,1498.0,21.0,445000.0
Ford,Ecosport,2013,48000.0,Diesel,Manual,2,1498.0,21.7,475000.0
Honda,Amaze,2014,27233.0,Diesel,Manual,1,1498.0,27.4,465000.0
Tata,Manza,2011,35000.0,Petrol,Manual,1,1368.0,15.0,225000.0
Toyota,Innova,2005,200000.0,Diesel,Manual,2,2494.0,12.8,310000.0
Tata,Sumo,2016,63000.0,Diesel,Manual,1,2956.0,15.3,445000.0
Mahindra,Bolero,2015,62000.0,Diesel,Manual,1,1498.0,21.0,445000.0
Tata,New,2012,68240.0,Diesel,Manual,1,2956.0,13.93,450000.0
Mahindra,Scorpio,2008,78000.0,Diesel,Manual,1,1997.0,15.4,450000.0
Maruti,Swift,2017,38000.0,Diesel,Manual,2,1197.0,21.21,525000.0
Maruti,Wagon,2010,35000.0,Petrol,Manual,1,998.0,18.9,200000.0
Maruti,Swift,2018,9000.0,Petrol,Manual,1,1197.0,19.1,611000.0
Hyundai,Creta,2016,39000.0,Diesel,Manual,1,1582.0,19.67,819999.0
Hyundai,Creta,2016,39000.0,Diesel,Manual,1,1396.0,21.38,825000.0
Ford,Ecosport,2015,92651.0,Diesel,Manual,1,1498.0,21.7,599000.0
Maruti,Swift,2018,28000.0,Petrol,Manual,1,1197.0,16.1,490000.0
Hyundai,EON,2017,30000.0,Petrol,Manual,1,814.0,21.1,340000.0
Mercedes-Benz,E-Class,2009,80000.0,Petrol,Automatic,3,3498.0,10.93,1000000.0
Hyundai,Creta,2018,46000.0,Diesel,Manual,1,1582.0,19.67,1237000.0
Volkswagen,Polo,2013,70000.0,Diesel,Manual,2,1199.0,22.07,350000.0
Maruti,800,2000,56194.0,Petrol,Manual,4,796.0,16.1,31000.0
Maruti,Swift,2018,40000.0,Petrol,Manual,1,1197.0,22.0,695000.0
Maruti,Alto,2015,40000.0,Petrol,Manual,1,796.0,22.74,270000.0
Maruti,Ertiga,2016,120000.0,Diesel,Manual,1,1248.0,24.52,790000.0
Maruti,Swift,2016,120000.0,Diesel,Manual,1,1248.0,25.2,590000.0
Maruti,Swift,2017,120000.0,Petrol,Automatic,1,1197.0,21.21,635000.0
Mahindra,Bolero,2015,110000.0,Diesel,Manual,2,2523.0,15.96,540000.0
Renault,Pulse,2012,67000.0,Diesel,Manual,2,1461.0,23.08,265000.0
Maruti,Swift,2014,50000.0,Diesel,Manual,1,1248.0,23.4,600000.0
Hyundai,Verna,2012,100000.0,Diesel,Manual,2,1582.0,22.32,409999.0
Toyota,Etios,2015,80000.0,Diesel,Manual,2,1364.0,23.59,525000.0
Ford,Figo,2011,50000.0,Diesel,Manual,1,1399.0,18.5,150000.0
Maruti,Esteem,2007,70000.0,Petrol,Manual,3,1298.0,15.9,55000.0
Maruti,Omni,2011,70000.0,Petrol,Manual,2,796.0,14.0,130000.0
Maruti,Vitara,2017,50000.0,Diesel,Manual,1,1248.0,24.3,925000.0
Renault,Lodgy,2017,65000.0,Diesel,Manual,2,1461.0,21.04,690000.0
Maruti,Ertiga,2012,200000.0,Diesel,Manual,2,1248.0,20.77,560000.0
Maruti,Ciaz,2018,7500.0,Diesel,Manual,1,1248.0,28.09,950000.0
Renault,Lodgy,2017,65000.0,Diesel,Manual,2,1461.0,21.04,695000.0
Maruti,Swift,2013,35000.0,Petrol,Manual,2,1197.0,18.6,450000.0
BMW,5,2013,60000.0,Diesel,Automatic,1,2993.0,16.2,2000000.0
Maruti,Swift,2009,71000.0,Petrol,Manual,1,1197.0,16.1,229999.0
Maruti,Alto,2017,30000.0,Petrol,Manual,1,998.0,23.95,300000.0
Maruti,Alto,2012,50000.0,Petrol,Manual,2,796.0,19.7,200000.0
Mercedes-Benz,New,2008,80000.0,Diesel,Automatic,2,2143.0,14.84,725000.0
Nissan,Micra,2011,90000.0,Petrol,Manual,2,1198.0,18.06,235000.0
Hyundai,i20,2017,13000.0,Petrol,Manual,1,1197.0,18.6,666000.0
Maruti,800,2000,100000.0,Petrol,Manual,3,796.0,16.1,65000.0
Hyundai,Santro,2004,80000.0,Petrol,Manual,3,1197.0,19.81,85000.0
Honda,WR-V,2018,30000.0,Diesel,Manual,1,1498.0,25.5,834000.0
Mahindra,Bolero,2012,120000.0,Diesel,Manual,1,2523.0,15.96,430000.0
Maruti,Swift,2010,120000.0,Diesel,Manual,2,1248.0,17.8,360000.0
Hyundai,EON,2014,70000.0,Petrol,Manual,1,814.0,21.1,240000.0
Maruti,Swift,2016,210000.0,Diesel,Manual,1,1248.0,25.2,210000.0
Tata,Indigo,2010,148000.0,Diesel,Manual,2,1396.0,19.09,135000.0
Mahindra,TUV,2017,54188.0,Diesel,Manual,1,1493.0,18.49,700000.0
Mahindra,TUV,2017,60000.0,Diesel,Manual,1,1493.0,18.49,750000.0
Skoda,Rapid,2012,90000.0,Diesel,Manual,1,1598.0,20.5,425000.0
Chevrolet,Beat,2011,100000.0,Petrol,Manual,3,1199.0,18.6,150000.0
Hyundai,EON,2014,40000.0,Petrol,Manual,1,814.0,21.1,215000.0
Datsun,GO,2014,35000.0,Petrol,Manual,1,1198.0,20.63,225000.0
Renault,KWID,2017,20000.0,Petrol,Manual,1,999.0,23.01,330000.0
Maruti,Omni,2007,144000.0,LPG,Manual,2,796.0,10.9,54000.0
Hyundai,Grand,2014,54043.0,Petrol,Automatic,1,1197.0,18.9,374000.0
Hyundai,Verna,2012,66657.0,Diesel,Automatic,1,1582.0,22.32,549000.0
Tata,Indigo,2016,42000.0,Diesel,Manual,2,1405.0,19.09,390000.0
Hyundai,i20,2013,35582.0,Petrol,Manual,1,1197.0,18.5,455999.0
Volkswagen,Polo,2013,54327.0,Petrol,Automatic,2,1197.0,17.2,453000.0
Volkswagen,Ameo,2016,7949.0,Petrol,Manual,1,1198.0,17.0,579000.0
Hyundai,i10,2010,59734.0,Petrol,Automatic,1,1197.0,16.95,258000.0
Honda,City,2012,49185.0,Petrol,Manual,1,1497.0,16.8,428000.0
Hyundai,i10,2011,56389.0,Petrol,Manual,1,1197.0,20.36,262000.0
Volkswagen,Polo,2013,58245.0,Petrol,Manual,1,1198.0,16.47,389000.0
Nissan,Micra,2015,36422.0,Petrol,Manual,1,1198.0,18.44,346000.0
Honda,Jazz,2011,42535.0,Petrol,Manual,1,1198.0,16.7,339000.0
Hyundai,i10,2011,40736.0,Petrol,Automatic,1,1197.0,16.95,272000.0
Maruti,Swift,2012,56246.0,Petrol,Manual,1,1197.0,18.6,369000.0
Maruti,Swift,2011,55403.0,Petrol,Manual,1,1197.0,18.6,277000.0
Tata,Tigor,2018,30000.0,Petrol,Manual,1,1199.0,20.3,535000.0
Maruti,Alto,2015,67000.0,Petrol,Manual,1,998.0,23.95,265000.0
Hyundai,Verna,2013,70000.0,Petrol,Manual,1,1591.0,17.01,400000.0
Hyundai,Grand,2014,90000.0,Diesel,Manual,2,1120.0,24.0,459999.0
Hyundai,Elite,2019,7500.0,Petrol,Manual,1,1197.0,18.6,667000.0
Tata,New,2011,80000.0,Diesel,Manual,2,2179.0,11.57,300000.0
Tata,Indigo,2012,186000.0,Diesel,Manual,1,1396.0,23.57,229999.0
Tata,Indica,2016,110000.0,Diesel,Manual,2,1396.0,25.0,200000.0
Ford,Fiesta,2005,120000.0,Diesel,Manual,3,1399.0,17.8,150000.0
Ford,Fiesta,2012,105358.0,Diesel,Manual,3,1399.0,17.8,280000.0
Hyundai,i20,2014,70000.0,Petrol,Manual,2,1197.0,18.6,590000.0
Hyundai,i10,2010,49200.0,Petrol,Manual,2,1086.0,19.81,142000.0
Honda,City,2017,40000.0,Petrol,Manual,1,1497.0,17.4,850000.0
Honda,Mobilio,2014,40000.0,Diesel,Manual,2,1498.0,24.2,600000.0
Mahindra,TUV,2017,40000.0,Diesel,Manual,1,1493.0,18.49,700000.0
Chevrolet,Beat,2013,70000.0,Petrol,Manual,1,1199.0,18.6,200000.0
Hyundai,Creta,2016,110000.0,Diesel,Manual,1,1582.0,19.67,900000.0
Maruti,Alto,2014,100000.0,Petrol,Manual,1,998.0,23.95,220000.0
Hyundai,Grand,2018,10000.0,Petrol,Automatic,2,1197.0,18.9,650000.0
Toyota,Fortuner,2017,70000.0,Diesel,Automatic,1,2755.0,15.04,3100000.0
Toyota,Innova,2016,100600.0,Diesel,Manual,2,2393.0,13.68,1500000.0
BMW,X3,2012,50000.0,Diesel,Automatic,1,1995.0,16.09,1800000.0
Mahindra,XUV500,2014,136000.0,Diesel,Manual,1,2179.0,15.1,800000.0
Mercedes-Benz,GLA,2017,48000.0,Diesel,Automatic,2,2143.0,17.9,2100000.0
Ford,Fiesta,2010,110000.0,Diesel,Manual,3,1399.0,17.8,250000.0
Renault,Duster,2012,86000.0,Diesel,Manual,1,1461.0,19.01,550000.0
Maruti,Alto,2009,141000.0,Petrol,Manual,2,796.0,19.7,125000.0
Honda,City,2011,80000.0,Petrol,Manual,3,1497.0,17.0,450000.0
Mahindra,XUV500,2015,140000.0,Diesel,Manual,1,2179.0,16.0,850000.0
Maruti,Swift,2014,65000.0,Diesel,Manual,2,1248.0,23.4,459999.0
Maruti,Swift,2014,110000.0,Diesel,Manual,2,1248.0,23.4,434999.0
Tata,Indigo,2008,100000.0,Diesel,Manual,2,1405.0,17.0,120000.0
Maruti,Swift,2015,80000.0,Diesel,Manual,1,1248.0,25.2,600000.0
Maruti,Wagon,2008,90000.0,Petrol,Manual,2,998.0,18.9,135000.0
Ford,Figo,2016,44000.0,Petrol,Manual,1,1196.0,18.16,550000.0
Maruti,Celerio,2014,25000.0,Petrol,Manual,1,998.0,23.1,385000.0
Hyundai,Creta,2016,25000.0,Petrol,Manual,1,1591.0,15.29,800000.0
Hyundai,i20,2016,35000.0,Diesel,Manual,1,1396.0,22.54,780000.0
Maruti,Alto,2008,195000.0,Petrol,Manual,2,796.0,19.7,100000.0
Hyundai,i20,2017,60000.0,Diesel,Manual,1,1396.0,22.54,650000.0
Maruti,800,2004,50000.0,Petrol,Manual,1,796.0,16.1,50000.0
Hyundai,Verna,2012,100000.0,Diesel,Manual,2,1582.0,22.32,425000.0
Fiat,Linea,2015,70000.0,Diesel,Manual,1,1248.0,20.4,500000.0
Maruti,Swift,2017,30000.0,Diesel,Manual,1,1248.0,25.2,590000.0
Maruti,Celerio,2016,27000.0,Petrol,Manual,1,998.0,23.1,459999.0
Maruti,Swift,2020,5000.0,Petrol,Manual,1,1197.0,21.21,578000.0
Maruti,Ertiga,2012,110000.0,Diesel,Manual,2,1248.0,20.77,550000.0
Honda,City,2013,80000.0,Petrol,Manual,2,1497.0,16.8,465000.0
Mahindra,Bolero,2018,80000.0,Diesel,Manual,1,1493.0,16.5,890000.0
Mahindra,Verito,2014,110000.0,Diesel,Manual,1,1461.0,20.8,250000.0
Maruti,Wagon,2018,35000.0,Petrol,Automatic,1,998.0,20.51,420000.0
Maruti,Swift,2017,20000.0,Petrol,Manual,1,1197.0,21.21,550000.0
Maruti,Alto,2018,20000.0,Petrol,Manual,1,796.0,24.7,270000.0
Maruti,Swift,2018,7800.0,Petrol,Automatic,1,1197.0,22.0,700000.0
Maruti,Swift,2017,20000.0,Petrol,Manual,1,1197.0,20.4,500000.0
Tata,Hexa,2019,15000.0,Diesel,Manual,1,2179.0,17.6,1250000.0
Hyundai,i20,2013,31377.0,Petrol,Manual,2,1197.0,18.5,320000.0
Maruti,Swift,2018,50000.0,Diesel,Manual,1,1248.0,28.4,700000.0
Maruti,Wagon,2015,60000.0,Petrol,Manual,1,998.0,20.51,290000.0
Toyota,Corolla,2012,100000.0,Petrol,Automatic,1,1794.0,14.53,550000.0
Honda,Brio,2012,60000.0,Petrol,Manual,1,1198.0,19.4,265000.0
